Factual ID,Name,Address,Locality (Town/City),Region (State/Province),Post Code,Country,Neighborhood,Tel,Website,Latitude,Longitude,Category Labels,Chain Name,
3ab5d69a-928a-4885-ad1c-b7dafe8d810f,Mint Plaza Farmers' Market,Mint Plaza,San Francisco,CA,94103,us,"NOMA,South Of Market,Tenderloin,Union Square",(650) 260-8836,http://www.urbantable.org/mint-plaza#!__mint-plaza,37.782664,-122.407557,Farmers' Markets,N/A,
2dc72c80-d8d6-4bf5-b17a-d43e63e9c41b,50 Fremont Plaza Farmers Market,50 Fremont St,San Francisco,CA,94105,us,"Chinatown,Financial District,South Beach,South Of Market",(510) 217-8298,http://50fremontplazafm.weebly.com/,37.790533,-122.397339,Farmers' Markets,N/A,
7a3889ba-bc4c-424b-a4ab-7e8c968502bb,The Real Food Company,1023 Stanyan St,San Francisco,CA,94117,us,"Cole Valley,Panassus Ashbury Heights,Park View Commons",(415) 564-2800,http://www.realfoodco.com,37.765115,-122.452889,Farmers' Markets,N/A,
d4083954-f685-44dd-af37-c50a6b96343d,Alfieri Farms,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(209) 599-7382,http://www.alfierifarms.com,37.79552,-122.393617,Farmers' Markets,N/A,
e4809cd0-9aee-435b-abe0-63e307bac345,Marshall's Farm Honey,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",N/A,http://www.marshallshoney.com/,37.795504,-122.392541,Farmers' Markets,N/A,
df8ce251-af50-4620-99e9-10b2dd90fcfb,Yuet Cheong,2050 Jerrold Ave,San Francisco,CA,94124,us,"Bayview District,Silver Terrace",(415) 920-8900,http://yuet-cheong-san-francisco-ca.placestars.com,37.743746,-122.397309,Farmers' Markets,N/A,
264d3125-9034-45f3-b375-4fcb2f070c26,Good Food Awards,150 S Park St,San Francisco,CA,94107,us,"South Beach,South Of Market",(415) 796-3713,http://www.goodfoodawards.org,37.781421,-122.394723,Farmers' Markets,N/A,
fe0efaea-34f8-450b-af07-a1633bd25a0d,3 Bottled Fish,3251 20th Ave,San Francisco,CA,94132,us,"Lakeside,Stonestown",N/A,http://www.3bottledfish.wordpress.com/,37.728462,-122.476642,Farmers' Markets,N/A,
cc05b49b-4fc2-46dd-aeff-55428aa29f11,Kashiwase Farms,1 Ferry Plz,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",N/A,N/A,37.795662,-122.391762,Farmers' Markets,N/A,
32182939-aac4-4927-ac37-9275e04ee0c5,Johansing Farms,1182 Market St,San Francisco,CA,94102,us,"Civic Center,Opera Plaza,South Of Market,Tenderloin",(510) 566-0238,http://johansingfarms.com,37.779089,-122.414586,Farmers' Markets,N/A,
e6669799-1d58-448c-af51-14de8c293d24,The Pasta Shop,1 Ferry Plz,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",N/A,N/A,37.795662,-122.391762,Farmers' Markets,N/A,
168fabb9-b21a-4068-be80-a7d77fa1bd4c,Dugoni School Farmers Market,2155 Webster St,San Francisco,CA,94115,us,Pacific Heights,N/A,http://dugoni-school-farmers-market-san-francisco-ca.placestars.com,37.790294,-122.432524,Farmers' Markets,N/A,
74a9b730-1e18-012f-0643-0030487f54d8,Vlahos Orchards Fruit Market at Pier 39,1480 Embarcadero,San Francisco,CA,94133,us,"Fisherman's Wharf,North Waterfront",N/A,http://www.pier39.com/home/dine/snacks/vlahoss-fruit-orchard/,37.809042,-122.409902,Farmers' Markets,N/A,
dde80d20-d829-012e-561a-003048cad9da,Greenhearts Family Farm,989 Oak St,San Francisco,CA,94117,us,"Alamo Square,Lower Haight",(415) 971-5703,http://www.greenheartsfamilyfarm.com/,37.773246,-122.435456,Farmers' Markets,N/A,
c8d021c2-c97e-49cf-b0d3-afd576a7b373,Underground Community Pop Up Market,420 22nd St,San Francisco,CA,94107,us,Central Waterfront,N/A,http://www.bayviewunderground.wordpress.com/,37.757938,-122.38388,Farmers' Markets,N/A,
490f8902-fd64-4abd-ad48-e3791192f63f,Active Nutrition,2275 Market St,San Francisco,CA,94114,us,"Castro,Duboce Triangle,Mastro",(415) 255-2844,http://www.get-active.com,37.764526,-122.432002,Health and Diet Food,N/A,
bb3c39e1-eeb2-424a-94e7-3f2626441efc,Buffalo Whole Food & Grain Co.,598 Castro St,San Francisco,CA,94114,us,"Castro,Eureka Valley,Eureka Valley Dolores Heights",(415) 626-7038,http://buffalowholefoods.com,37.759358,-122.435064,Health and Diet Food,N/A,
eb84aa64-6cea-4e35-9905-589d6dc4494b,GNC,1549 Sloat Blvd,San Francisco,CA,94132,us,"Lake Shore,Westlake",(415) 753-8658,http://www.gnc.com/,37.732821,-122.489649,Health and Diet Food,GNC,
9c4c9126-eb64-4a28-b71a-3c3c8fd35436,GNC,220 Ofarrell St,San Francisco,CA,94102,us,"Civic Center,NOMA,Tenderloin,Union Square",(415) 984-0200,http://www.gnc.com/,37.786485,-122.408428,Health and Diet Food,GNC,
3c46d030-fb88-4e37-80c7-5f5b4349851b,Other Avenues Food Store,3930 Judah St,San Francisco,CA,94122,us,"Outer Sunset,Outset",(415) 661-7475,http://www.otheravenues.coop,37.760634,-122.504348,Health and Diet Food,N/A,
1eeb2a19-85ad-4916-8c00-92cb1b565e26,GNC,2012 Market St,San Francisco,CA,94114,us,"Duboce Triangle,Lower Haight,Mission Dolores",(415) 863-1347,http://www.gnc.com/,37.769185,-122.427906,Health and Diet Food,GNC,
353b370a-faa6-4973-949c-7542675f4bd6,GNC,576 Market St,San Francisco,CA,94104,us,"Chinatown,Financial District,French Quarter,Union Square",(415) 392-6272,http://www.gnc.com/,37.789566,-122.40144,Health and Diet Food,GNC,
41af10ac-8df6-4f4d-a333-f033bfc44bf4,GNC,4 Embarcadero Ctr,San Francisco,CA,94111,us,"Chinatown,Financial District,North Waterfront",(415) 956-0735,http://www.gnc.com/,37.795113,-122.39596,Health and Diet Food,GNC,
aa6ad5a4-2fbd-4ba5-b452-5a7d2c6286bc,GNC,1217 Polk St,San Francisco,CA,94109,us,"Cathedral Hill,Little Saigon,Lower Nob Hill,Polk Gulch,Tenderloin,Van Ness",(415) 928-1583,http://www.gnc.com/,37.788052,-122.42042,Health and Diet Food,GNC,
ace866c8-6bd0-423e-ad0d-e805fb34cdb3,GNC,350 Bay St,San Francisco,CA,94133,us,"Fisherman's Wharf,North Beach",(415) 986-4707,http://www.gnc.com/,37.805924,-122.412658,Health and Diet Food,GNC,
1a5ee502-1d78-4836-9801-8025c30e727d,GNC,2172 Chestnut St,San Francisco,CA,94123,us,"Cow Hollow,Marina District",(415) 921-1400,http://www.gnc.com/,37.800527,-122.439223,Health and Diet Food,GNC,
2cc1081e-ee1a-4f87-bda4-a0efc0cbc041,GNC,211 Pine St,San Francisco,CA,94104,us,"Chinatown,Financial District,Union Square",(415) 421-7330,http://www.gnc.com/,37.792066,-122.399939,Health and Diet Food,GNC,
069d9250-1626-4323-84bf-41d20f0a37d7,GNC,722 Market St,San Francisco,CA,94102,us,"Financial District,NOMA,Union Square",(415) 392-2261,http://www.gnc.com/,37.787435,-122.404111,Health and Diet Food,GNC,
22424572-2e7e-415c-9d12-be8eba910fb1,Harvest Urban Market,191 8th St,San Francisco,CA,94103,us,"Civic Center,South Of Market",(415) 621-1000,http://www.harvesturban.com,37.776445,-122.411563,Health and Diet Food,N/A,
11baaee8-fc9e-43b6-9758-818c2aefd4dc,Fresh Organics,1023 Stanyan St,San Francisco,CA,94117,us,"Cole Valley,Panassus Ashbury Heights,Park View Commons",(415) 564-2800,http://www.freshvites.com,37.765088,-122.452816,Health and Diet Food,N/A,
145270a0-47df-4504-94f9-f74965c45091,The Nature Stop,1336 Grant Ave,San Francisco,CA,94133,us,"Chinatown,Little Italy,North Beach,Telegraph Hill",(415) 398-3810,https://glancelocal.com/near/san-francisco?name=The+nature+stop,37.799423,-122.407112,Health and Diet Food,N/A,
526148fc-9818-439c-bd0f-4e43dbbffaf0,San Francisco Herb Company,250 14th St,San Francisco,CA,94103,us,"Inner Mission,Mission,Mission District,Mission Dolores,The Hub",(415) 861-7174,http://www.sfherb.com,37.768441,-122.418831,Health and Diet Food,N/A,
d4c4f46e-8d11-4e75-b8db-80ff7491f8ca,GNC,865 Market St,San Francisco,CA,94103,us,"Civic Center,Financial District,NOMA,South Of Market,Tenderloin,Union Square",(415) 644-0527,http://www.gnc.com/,37.783971,-122.407132,Health and Diet Food,GNC,
6e07c809-1283-483e-b063-307047d81473,Golden Produce,172 Church St,San Francisco,CA,94114,us,"Castro,Duboce Triangle,Lower Haight",(415) 431-1536,http://golden-produce-san-francisco-ca.placestars.com,37.768192,-122.429352,Health and Diet Food,N/A,
91eb5fc7-c2ca-474c-9485-7ee9fefde747,GNC,3251 20th Ave,San Francisco,CA,94132,us,"Lakeside,Stonestown",(415) 759-5320,http://www.gnc.com/,37.727979,-122.477401,Health and Diet Food,GNC,
f47bcbaf-f560-49ca-b220-c031b0027ba7,World Ginseng Center I,825 Kearny St,San Francisco,CA,94108,us,"Chinatown,Financial District,Jackson Square,Little Italy,Nob Hill,North Beach",(415) 362-2255,http://www.worldginsengcenter.com,37.795565,-122.40545,Health and Diet Food,N/A,
08d39c90-f880-438c-b08d-91be77fba0dc,Shun Yuan Herbs & Ginseng,2713 San Bruno Ave,San Francisco,CA,94134,us,"Bayshore,Portola,Silver Terrace",(415) 656-1283,http://www.glowherbalgenic.com,37.727467,-122.403373,Health and Diet Food,N/A,
0ae9721d-5332-4ede-b82e-376b629888d5,Natural Sensations,1650 Holloway Ave,San Francisco,CA,94132,us,"Lakeside,Parkmerced,Stonestown,Westlake",(415) 239-8257,http://Sfsustudentcenter.com,37.721098,-122.478065,Health and Diet Food,N/A,
141718b6-eed2-42fa-958a-71b35c29e587,Valencia Whole Foods,999 Valencia St,San Francisco,CA,94110,us,"Baja Noe,Mission,Mission District",(415) 285-0231,N/A,37.757007,-122.420951,Health and Diet Food,N/A,
2367294c-741f-4037-a9af-9daf1d18b61a,Vitamin Express,1428 Irving St,San Francisco,CA,94122,us,"Inner Sunset,Inset",(415) 564-8160,http://www.vitaminexpress.com,37.763885,-122.473165,Health and Diet Food,N/A,
f9409b6c-0b56-4120-949f-0516556029db,The Vitamin Shoppe,1430 Van Ness Ave,San Francisco,CA,94109,us,"Cathedral Hill,Laguna Heights,Polk Gulch,Van Ness",(415) 441-6881,http://www.vitaminshoppe.com/sl/SanFrancisco-436,37.789059,-122.42177,Health and Diet Food,N/A,
20bb2e78-7105-4631-b90c-e5ffd10cf0b3,Harvest Ranch Market,2285 Market St,San Francisco,CA,94114,us,"Castro,Duboce Triangle,Mastro",(415) 626-0805,http://www.harvestranch.com,37.764494,-122.43243,Health and Diet Food,N/A,
63970409-267a-4c44-9aa2-da922db3db3a,Sunshine Health Food,98 Battery St,San Francisco,CA,94111,us,"Chinatown,Financial District",(415) 788-1382,N/A,37.792082,-122.399294,Health and Diet Food,N/A,
55f9a708-1a5b-4fe0-b299-b372ec4c424f,Chung Chou City,1230 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 986-2288,http://www.chungchoucity.com,37.797271,-122.408347,Health and Diet Food,N/A,
0e6bfe42-e102-48c9-9d9c-5941277e6e87,Real Food Company,3060 Fillmore St,San Francisco,CA,94123,us,Cow Hollow,(415) 567-6900,http://www.realfoodco.com,37.79795,-122.435343,Health and Diet Food,N/A,
1dc83426-8daa-45c7-b57e-ef7059b2ebf4,Twisted Thistle Apothicaire,1391 Haight St,San Francisco,CA,94117,us,"Haight-Ashbury,Upper Haight",(415) 626-4372,http://www.twistedthistleapothecary.com/,37.769939,-122.444935,Health and Diet Food,N/A,
67eae6d6-3933-4b21-90c5-09424d6e874a,Vitamin Express,2047 Fillmore St,San Francisco,CA,94115,us,Lower Pacific Heights,(415) 922-3811,http://www.vitaminexpress.com,37.788521,-122.433924,Health and Diet Food,N/A,
adccf3e4-aa56-4d46-8cc8-6842b1468c55,Spring Wind Dispensary Chinese Herb,2701 Sutter St,San Francisco,CA,94115,us,"Anza Vista,Laurel Heights",(415) 921-9990,http://www.springwinddispensary.com,37.784378,-122.444932,Health and Diet Food,N/A,
22c4d097-e605-4041-be8d-334d558de67f,GNC,2675 Geary Blvd,San Francisco,CA,94118,us,"Anza Vista,Laurel Heights",(415) 928-1505,http://www.gnc.com/,37.782123,-122.446231,Health and Diet Food,GNC,
e6a6b16b-fcc7-41e5-aa19-2d2672bef523,San Francisco Farmers' Market at Crocker Galleria,50 Post St,San Francisco,CA,94104,us,"Financial District,French Quarter,Union Square",(800) 806-3276,http://www.cafarmersmkts.com/SF.html,37.789159,-122.402922,Farmers' Markets,N/A,
c65594d8-435b-4c40-8c9b-f2303496a6d6,Scents U All,438 Haight St,San Francisco,CA,94117,us,"Hayes Valley,Lower Haight",(415) 861-6457,http://scentsuall.com,37.772458,-122.429533,Health and Diet Food,N/A,
f7bde532-400b-4394-813f-6afacc628cd9,Rainbow Grocery,1745 Folsom St,San Francisco,CA,94103,us,"Civic Center,South Of Market,The Hub",(415) 863-0620,http://www.rainbow.coop/,37.769218,-122.415079,Health and Diet Food,N/A,
d4fa47bc-7629-4ddc-abe5-37d01624edd3,Superior Trading Co.,837 Washington St,San Francisco,CA,94108,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 982-8722,http://www.superiortrading.com,37.794968,-122.407279,Health and Diet Food,N/A,
2d7bb776-1216-45bb-bc11-44062f735082,Divisadero Health Haven,621 Divisadero St,San Francisco,CA,94117,us,"Alamo Square,Lower Haight,North Panhandle,Western Addition",(415) 351-1267,http://divisadero-health-haven-san-francisco-ca.placestars.com,37.775272,-122.438013,Health and Diet Food,N/A,
749f5790-1e18-012f-0643-0030487f54d8,Jumbo Trading Co.,614 Kearny St,San Francisco,CA,94108,us,"Chinatown,Financial District,French Quarter,Jackson Square,Little Italy,Nob Hill,North Beach,Union Square",(415) 986-8812,N/A,37.793901,-122.404564,Health and Diet Food,N/A,
b16ecef7-58f1-4deb-bd94-a6b5aa7efe8e,Nrgize Lifestyle Cafe,1200 Van Ness Ave,San Francisco,CA,94109,us,"Cathedral Hill,Laguna Heights,Van Ness",(415) 776-2200,http://www.nrgizejuice.com/,37.78701,-122.421219,Health and Diet Food,N/A,
0fdc79ab-bc81-4a98-a33d-cf799ec3c1e5,Healthy U,1650 Holloway Ave,San Francisco,CA,94132,us,"Lakeside,Parkmerced,Stonestown,Westlake",N/A,N/A,37.720968,-122.478057,Health and Diet Food,N/A,
048552da-8a3d-4a38-ada0-e37efed8c94a,Yong Long Herbs & Ginseng,479 Ellis St,San Francisco,CA,94102,us,"NOMA,Tenderloin,Union Square",(415) 776-3982,N/A,37.784488,-122.414045,Health and Diet Food,N/A,
91c10883-75ac-41cb-a5f3-8c3f04098a50,Heartland Society Of Northern California,2245 Irving St,San Francisco,CA,94122,us,"Central Sunset,Golden Gate Park",(415) 753-3544,https://www.heartlandshops.com/en/contact-us,37.763156,-122.48222,Health and Diet Food,N/A,
367cf300-9aae-453c-9f2b-4eded042d0c7,Spud,1925 Jerrold Ave,San Francisco,CA,94124,us,"Bayview District,Silver Terrace",(415) 695-9688,http://www.spud.com,37.74206,-122.395848,Health and Diet Food,N/A,
a372ba05-b56a-4cb3-b1d7-2037360ca908,Fort Mason Center Farmers' Market,Marina Blvd,San Francisco,CA,94123,us,Marina District,(800) 806-3276,http://www.fortmason.org/farmersmarket/,37.805984,-122.431948,Farmers' Markets,N/A,
39cb8e2c-a95a-4082-809c-2566687222e5,Han Hing,2512 San Bruno Ave,San Francisco,CA,94134,us,"Bayshore,Excelsior,Portola",(415) 468-8978,N/A,37.729695,-122.404579,Health and Diet Food,N/A,
fb331f0b-276b-439a-80d8-f7e273bad55b,Nana Joes Granola,2565 3rd St,San Francisco,CA,94107,us,"Central Waterfront,Dogpatch",(415) 589-7041,http://www.nanajoes.com/,37.757037,-122.387985,Health and Diet Food,N/A,
809f5283-9876-4f97-941b-f707b4efc713,Sunshine Health Food,1 Embarcadero Ctr,San Francisco,CA,94111,us,"Chinatown,Financial District",(415) 788-1380,N/A,37.79457,-122.399656,Health and Diet Food,N/A,
054b4d2b-f544-4ff6-88e7-9a4a8bc6cc50,Sun Sun Trading,1226 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 989-9833,N/A,37.797103,-122.408409,Health and Diet Food,N/A,
c73efbc3-1efb-41d1-85eb-c19e05392e82,Nutrishop San Francisco,1118 Polk St,San Francisco,CA,94109,us,"Little Saigon,Tenderloin,Van Ness",(415) 874-9810,http://www.nutrishopsf.com/,37.787055,-122.419788,Health and Diet Food,N/A,
6968d5aa-4814-471b-87c5-db7667b1f195,Irving Health Foods,2309 Irving St,San Francisco,CA,94122,us,"Central Sunset,Golden Gate Park",(415) 661-3663,N/A,37.76315,-122.482721,Health and Diet Food,N/A,
81010d95-75b2-4fa9-bb32-46bac88904a9,Sunshine Health Foods,2636 Ocean Ave,San Francisco,CA,94132,us,"Lakeside,Merced Manor",(415) 664-7500,N/A,37.732113,-122.473779,Health and Diet Food,N/A,
2dd73cff-eed4-4a89-bb69-92823749286b,Kettel Krakkers,63 Bluxome St,San Francisco,CA,94107,us,"Mission Bay,South Of Market",(707) 528-1220,http://www.kettelkrakkers.com/,37.776466,-122.397156,Health and Diet Food,N/A,
03e06683-594e-4486-891c-fbb8eba8a7ba,Boushing Ginseng & Tea,755 Jackson St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 291-9766,N/A,37.79583,-122.407545,Health and Diet Food,N/A,
3222a119-2221-4b2b-af9f-8202b517d55d,Ola Loa,2698 Pacific Ave,San Francisco,CA,94115,us,Pacific Heights,(415) 346-4999,http://drinkyourvitamins.com/,37.792994,-122.439494,Health and Diet Food,N/A,
3d7cca34-302c-4e3a-af60-3a9cdb771680,Fava,1819 Polk St,San Francisco,CA,94109,us,"Nob Hill,Polk Gulch,Russian Hill",(415) 817-1170,http://www.favausa.com/,37.793628,-122.421395,Health and Diet Food,N/A,
5d7a4600-9575-4421-b3eb-847d04ad13bf,Living Intentions,2565 3rd St,San Francisco,CA,94107,us,"Central Waterfront,Dogpatch",(415) 824-5483,http://www.livingintentions.com,37.757037,-122.387985,Health and Diet Food,N/A,
81d2517d-590d-4635-a283-293dc7ad626f,Rebbl,530 Divisadero St,San Francisco,CA,94117,us,"Alamo Square,Lower Haight,North Panhandle",(855) 732-2500,http://www.rebbltonic.com/,37.774654,-122.437546,Health and Diet Food,N/A,
59ceb818-10f0-4d6a-9382-0e5955a9c9cd,Long Hua Grocery Store,638 Broadway,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach,Telegraph Hill",(415) 399-1070,N/A,37.797976,-122.407672,Health and Diet Food,N/A,
89e39206-bb27-4fdd-831f-b77ddb00ace6,Bryan's Grocery,3445 California St,San Francisco,CA,94118,us,Laurel Heights,(415) 752-0179,https://www.groupon.com/biz/san-francisco/bryans-grocery,37.786385,-122.450713,Meat and Seafood,N/A,
00ad394e-34f3-40cd-9672-312a891b1e41,Prather Ranch Meat Co.,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,Financial District South,North Waterfront,Rincon Hill,South Beach",(415) 391-0420,http://www.prmeatco.com,37.795179,-122.393382,Meat and Seafood,N/A,
65e2e1f8-009d-49d6-915f-d48777e1d79c,Little City Market,1400 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach,Telegraph Hill",(415) 986-2601,http://littlecitybiglife.com,37.798886,-122.408586,Meat and Seafood,N/A,
197eb0af-5f82-4ee0-85ac-862acdd2797d,Seafood Center,831 Clement St,San Francisco,CA,94118,us,"Inner Richmond,Lake,Richmond District",(415) 752-3496,http://seafoodcenter.net,37.782609,-122.468405,Meat and Seafood,N/A,
040776a3-1e15-4005-9b7d-1abe0d140fb6,Salama Halal Meat,604 Geary St,San Francisco,CA,94102,us,"Tenderloin,Union Square",(415) 474-0359,N/A,37.78683,-122.413323,Meat and Seafood,N/A,
c1084390-c273-40ad-a898-4534d0988b35,Fresh Meat Market,2704 Mission St,San Francisco,CA,94110,us,"Baja Noe,Inner Mission,Mission,Mission District",(415) 550-8044,http://freshmeatmarket.wixsite.com/freshmeatseafood,37.753646,-122.418746,Meat and Seafood,N/A,
4905d7ae-542e-44d0-88ae-12b598aca7e4,Sun Fat Seafood Co.,2687 Mission St,San Francisco,CA,94110,us,"Baja Noe,Inner Mission,Mission,Mission District",(415) 282-9339,http://www.sunfatseafood.com,37.754124,-122.418487,Meat and Seafood,N/A,
22b26048-7954-4b7d-a2ee-0935f8a19604,Antonelli's Meat Fish & Poultry,3585 California St,San Francisco,CA,94118,us,"Laurel Heights,Presidio Heights",(415) 752-7413,http://www.antonellibros.com/,37.786302,-122.453073,Meat and Seafood,N/A,
39c4b8b8-2282-4842-8550-d95e0fb11a61,Olivier's Butchery,1074 Illinois St,San Francisco,CA,94107,us,"Central Waterfront,Dogpatch",(415) 558-9887,http://www.oliviersbutchery.com,37.758382,-122.38749,Meat and Seafood,N/A,
16f51495-7d0b-4ea7-9a78-7457c98a44ea,Alioto F Fish Co.,440 Jefferson St,San Francisco,CA,94109,us,"Fisherman's Wharf,Marina District",(415) 673-5866,http://www.crabonline.com,37.807861,-122.419799,Meat and Seafood,N/A,
55553120-53a5-4f02-9fd2-81a08ffd1c6a,Marina Meats,2395 Chestnut St,San Francisco,CA,94123,us,"Cow Hollow,Marina District",(415) 673-6700,http://www.marinameats.com,37.799912,-122.442556,Meat and Seafood,N/A,
14b0d3f7-d5c5-42d6-b82a-b4cab97564dd,Roberts Corned Meats,1030 Bryant St,San Francisco,CA,94103,us,"SOMISSPO,South Of Market",(415) 621-2624,http://www.robertscornedmeats.com,37.772164,-122.407726,Meat and Seafood,N/A,
f64e941e-e529-426b-aeee-0d38faec1cf9,Tip Top Grocery Market,90 Turk St,San Francisco,CA,94102,us,"Civic Center,NOMA,Tenderloin,Union Square",(415) 771-8110,http://tip-top-grocery-market-san-francisco-ca.placestars.com,37.783384,-122.410539,Meat and Seafood,N/A,
ab9fa37c-6932-4808-a3b5-223b5d80d40b,Golden Gate Meat Company,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(415) 983-7800,http://www.goldengatemeatcompany.com/,37.795575,-122.393764,Meat and Seafood,N/A,
0bb1aef6-6490-4e21-a18c-4e1007fbccb1,Wing Hing Seafood Market,633 Clement St,San Francisco,CA,94118,us,"Inner Richmond,Richmond District",(415) 668-1666,http://wing-hing-seafood-market-san-francisco-2-ca.placestars.com,37.782758,-122.466049,Meat and Seafood,N/A,
805078f5-127b-4459-baa9-99ffe9496a1b,Lucky Pork Market,2659 Mission St,San Francisco,CA,94110,us,"Baja Noe,Inner Mission,Mission,Mission District",(415) 648-4805,http://luckycompanies.com,37.754601,-122.418229,Meat and Seafood,N/A,
a90e9c32-670d-42cc-b94b-3218b39b64ae,P G Molinari & Sons,1401 Yosemite Ave,San Francisco,CA,94124,us,"Bayshore,Bayview,Bayview District",(415) 822-5555,http://www.molinarisalame.com,37.724719,-122.388379,Meat and Seafood,N/A,
6700f946-fce4-427a-b117-2d3c0bc1aeac,Rincon Latino,5080 Mission St,San Francisco,CA,94112,us,"Crocker-Amazon,Mission Terrace",(415) 586-8787,http://rinconlatinosf.com,37.717163,-122.440732,Meat and Seafood,N/A,
638703ed-5177-4c26-983f-08e6c447c879,Golden Gate Meat Co.,550 7th St,San Francisco,CA,94103,us,"SOMISSPO,South Of Market",(415) 861-3800,http://www.goldengatemeatcompany.com,37.773374,-122.404285,Meat and Seafood,N/A,
7738b561-8959-45e6-a27e-b0e24a8dbc17,Lo-Cost Meat Market,2918 24th St,San Francisco,CA,94110,us,"Inner Mission,Mission,Mission District",(415) 648-8646,N/A,37.752809,-122.410455,Meat and Seafood,N/A,
5c11970b-7c4e-4cfc-bcc3-faddfff227c8,Wycen Foods,832 Stockton St,San Francisco,CA,94108,us,"Chinatown,French Quarter,Little Italy,Nob Hill",(415) 788-3910,http://www.wycenfoods.com/,37.793662,-122.407704,Meat and Seafood,N/A,
22ed9d5a-da23-4824-b89e-f2329bfdda1d,Gold Corn Trading Co.,874 Pacific Ave,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 362-7921,N/A,37.796642,-122.409744,Meat and Seafood,N/A,
d63d4cc5-225b-42fd-87ae-1eab8bf5af4a,Drewes Bros. Meats,1706 Church St,San Francisco,CA,94131,us,"Bernal Heights,Noe Valley",(415) 821-0515,http://www.drewesbros.com,37.743521,-122.426818,Meat and Seafood,N/A,
ab6200c3-be12-4380-bf7c-1cc738e87b17,Sun Sang Market,1205 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 989-3060,N/A,37.796859,-122.40861,Meat and Seafood,N/A,
010b1bcd-784e-4458-8499-7486bcb1ef94,Little Paradise Candy Store,1101 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 986-0680,http://www.littleparissf.com,37.795922,-122.408483,Meat and Seafood,N/A,
2278ab64-ca88-4153-98a3-7f40939dda79,Luen Fat Market,1135 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 781-3339,http://luen-fat-market-san-francisco-ca.placestars.com,37.796225,-122.408787,Meat and Seafood,N/A,
7d6ab8f8-3de7-4d90-ae2b-4774c6137689,Lo-Cost Meat Market,498 Haight St,San Francisco,CA,94117,us,"Hayes Valley,Lower Haight",(415) 621-4338,http://lo-cost-meat-market-san-francisco-2-ca.placestars.com,37.7723,-122.430312,Meat and Seafood,N/A,
2b5fcb60-0355-012f-b33e-003048cacd48,Fatted Calf Charcuterie,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(707) 256-3684,http://www.fattedcalf.com,37.795401,-122.393467,Meat and Seafood,N/A,
1704c1e8-792b-446a-bc65-90235d771538,Sun Hing Chinese Deli & Meat,1151 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 951-8628,http://sun-hing-chinese-deli-and-meat-san-francisco-ca.placestars.com,37.796469,-122.408587,Meat and Seafood,N/A,
1d071dbd-978e-4ca6-aaa0-1ad8bf5a24ae,Tsar Nicoulai Caviar,60 Dorman Ave,San Francisco,CA,94124,us,"Bayshore,Silver Terrace",(415) 543-3007,http://www.tsarnicoulai.com,37.739716,-122.403449,Meat and Seafood,N/A,
d6647d28-8774-438b-a1f0-a55135a78db2,Bryan's Quality Meats,3445 California St,San Francisco,CA,94118,us,Laurel Heights,(415) 752-0179,N/A,37.786477,-122.45079,Meat and Seafood,N/A,
38b0eec2-5f47-408b-b0e2-0347c0655f1e,Mission Market Fish & Poultry,2590 Mission St,San Francisco,CA,94110,us,"Baja Noe,Mission,Mission District",(415) 282-3331,http://mission-market-fish-and-poultry-san-francisco-ca.placestars.com,37.755625,-122.418934,Meat and Seafood,N/A,
e4e2f585-ae02-4d29-9a20-7ab10ab702d3,Stockton Seafood Center,900 Stockton St,San Francisco,CA,94108,us,"Chinatown,Little Italy,Lower Nob Hill,Nob Hill",(415) 986-1888,http://stockton-seafood-center-inc-san-francisco-ca.placestars.com,37.794182,-122.407735,Meat and Seafood,N/A,
102c6b83-db80-4881-9a81-5d7e2c2e91e4,Liang's Food,1145 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 433-0403,http://liangs-food-san-francisco-ca.placestars.com,37.796312,-122.408506,Meat and Seafood,N/A,
